Source,Target,Type,Weight,estimate,padj_01
105,174,Undirected,0.792034940718746,0.792034940718746,0.006312956786876681
105,171,Undirected,0.7581047672567904,0.7581047672567904,0.006857065003604951
106,168,Undirected,0.7636363636363637,-0.7636363636363637,0.006233059747904751
107,183,Undirected,0.7727272727272727,-0.7727272727272727,0.005299487178643858
107,169,Undirected,0.8727272727272727,-0.8727272727272727,4.5461505140964175e-4
107,172,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
107,170,Undirected,0.9636363636363636,-0.9636363636363636,1.8520398640703319e-6
107,180,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
107,171,Undirected,0.8545454545454546,-0.8545454545454546,8.066741521649004e-4
107,177,Undirected,0.7727272727272727,-0.7727272727272727,0.005299487178643858
107,167,Undirected,0.8090909090909091,-0.8090909090909091,0.002558580199713915
108,187,Undirected,0.9181818181818181,-0.9181818181818181,6.661451941355693e-5
108,183,Undirected,0.7909090909090909,-0.7909090909090909,0.0037460829533974027
108,178,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
108,188,Undirected,0.890909090909091,-0.890909090909091,2.334581703787314e-4
108,169,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
108,180,Undirected,0.8454545454545456,-0.8454545454545456,0.001045182145858681
108,191,Undirected,0.7818181818181817,-0.7818181818181817,0.004473162252783056
109,176,Undirected,0.7683064754997451,0.7683064754997451,0.005739574602905561
109,169,Undirected,0.8079610032674739,0.8079610032674739,0.002622862221980278
109,170,Undirected,0.8277882671513382,0.8277882671513382,0.0016558728170318572
109,174,Undirected,0.7822749024406355,0.7822749024406355,0.007488468496491263
109,171,Undirected,0.8872700588029314,0.8872700588029314,2.691392639893919e-4
110,176,Undirected,0.7490397893707691,0.7490397893707691,0.007976939282996528
110,174,Undirected,0.791470623690405,0.791470623690405,0.0063770841870565975
110,171,Undirected,0.7723018946307308,0.7723018946307308,0.005340715851549283
111,170,Undirected,0.7475755343782238,0.7475755343782238,0.008169625019664957
111,174,Undirected,0.8739695897586162,0.8739695897586162,9.454497241255438e-4
111,171,Undirected,0.8107509316496231,0.8107509316496231,0.002466275584139624
112,170,Undirected,0.7515580963521804,0.7515580963521804,0.007653342006891027
112,171,Undirected,0.7515580963521804,0.7515580963521804,0.007653342006891027
113,194,Undirected,0.9746794344808964,-0.9746794344808964,0.0048182304681985404
114,168,Undirected,0.7980473713255417,-0.7980473713255417,0.0032396359890398694
115,199,Undirected,0.8624886920341297,-0.8624886920341297,0.0058486331164544795
116,172,Undirected,0.7515580963521804,-0.7515580963521804,0.007653342006890999
116,179,Undirected,0.7515580963521804,-0.7515580963521804,0.007653342006890999
117,172,Undirected,0.8295124526436652,-0.8295124526436652,0.001586742817441991
117,170,Undirected,0.753235445504018,-0.753235445504018,0.007443201063435472
118,176,Undirected,0.752325239503013,-0.752325239503013,0.007556702096497201
118,172,Undirected,0.752325239503013,-0.752325239503013,0.007556702096497201
119,168,Undirected,0.788156942310295,-0.788156942310295,0.003956192304592847
120,168,Undirected,0.7545454545454546,-0.7545454545454546,0.007282041008429129
121,172,Undirected,0.8773564268609992,-0.8773564268609992,3.8748518202946097e-4
121,170,Undirected,0.7435223956449146,-0.7435223956449146,0.0087207055264508955
121,173,Undirected,0.8971836907448637,-0.8971836907448637,1.8051009741258653e-4
122,172,Undirected,0.78969246589249,0.78969246589249,0.0038379188163827223
123,176,Undirected,0.7686340001353569,0.7686340001353569,0.005706079427219681
123,169,Undirected,0.8212801645281895,0.8212801645281895,0.0019372851843300098
123,170,Undirected,0.8528678631638892,0.8528678631638892,8.472393944939802e-4
123,171,Undirected,0.7475755343782238,0.7475755343782238,0.008169625019664957
123,167,Undirected,0.8528678631638892,0.8528678631638892,8.472393944939802e-4
124,167,Undirected,0.7862453931068965,0.7862453931068965,0.0041071709788776155
125,168,Undirected,0.7454545454545454,-0.7454545454545454,0.008454728885061592
125,174,Undirected,0.7939393939393938,-0.7939393939393938,0.006099923313696895
126,174,Undirected,0.8405540732215928,0.8405540732215928,0.0023217789500911516
