label	NMDS1	NMDS2	type	sample_type	sampling_date	sampling_time	sampling_day	site	replicate	text_label
ASV_13276	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13277	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13278	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13279	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13280	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13281	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13282	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13283	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13285	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13286	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13287	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13288	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13289	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13290	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13291	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13292	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13293	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13294	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13295	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13297	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13298	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13299	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13300	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13301	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13302	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13303	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13305	-1.0075923188259734	0.32002821183557484	species	NA	NA	NA	NA	NA	NA	NA
ASV_13307	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13308	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13309	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13310	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13311	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13312	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13313	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13314	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13316	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13317	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13318	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13319	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13320	0.40721827426648743	0.14736621845351455	species	NA	NA	NA	NA	NA	NA	NA
ASV_13321	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13322	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13323	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13324	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13325	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13327	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13328	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13329	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13330	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13331	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13332	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13333	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13334	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13335	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13337	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13338	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13339	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13340	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13341	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13342	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13343	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13344	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13345	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13346	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13347	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13348	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13349	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13350	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13352	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13353	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13354	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13356	0.32623270654891007	0.0947287063623314	species	NA	NA	NA	NA	NA	NA	NA
ASV_13357	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13358	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13359	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13361	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13362	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13363	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13364	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13365	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13366	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13367	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13368	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13369	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13370	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13371	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13372	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13373	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13374	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13375	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13377	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13378	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13380	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13381	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13382	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13383	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13384	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13385	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13387	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13388	0.1213191163641287	0.04345107374463183	species	NA	NA	NA	NA	NA	NA	NA
ASV_13389	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13390	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13391	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13393	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13394	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13395	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13396	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13397	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13398	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13399	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13400	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13402	0.12132705955347492	0.1166652237684346	species	NA	NA	NA	NA	NA	NA	NA
ASV_13403	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13405	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13406	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13407	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13408	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13409	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13411	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13412	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13414	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13416	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13417	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13418	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13419	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13420	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13421	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13422	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13423	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13424	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13425	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13426	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13427	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13428	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13429	0.19280522855242585	0.10871722869328795	species	NA	NA	NA	NA	NA	NA	NA
ASV_13430	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13431	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13432	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13433	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13434	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13436	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13437	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13439	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13440	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13441	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13442	0.3930310280594533	0.26999822510658816	species	NA	NA	NA	NA	NA	NA	NA
ASV_13443	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13444	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13445	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13446	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13447	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13448	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13449	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13450	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13451	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13452	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13453	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13454	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13455	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13456	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13457	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13458	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13459	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13460	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13461	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13463	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13464	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13465	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13466	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13467	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13468	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13469	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13470	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13471	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13472	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13473	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13476	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13477	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13478	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13479	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13480	-0.8893997525403414	0.30751393079307093	species	NA	NA	NA	NA	NA	NA	NA
ASV_13481	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13482	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13483	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13484	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13485	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13486	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13488	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13489	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13490	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13491	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13492	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13494	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13495	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13496	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13497	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13498	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13499	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13500	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13501	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13502	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13504	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13505	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13506	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13507	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13508	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13509	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13511	0.7375819502001413	0.14777574794743426	species	NA	NA	NA	NA	NA	NA	NA
ASV_13513	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13515	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13516	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13517	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13518	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13519	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13520	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13522	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13523	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13524	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13525	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13526	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13527	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13530	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13531	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13533	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13534	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13535	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13537	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13539	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13541	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13542	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13543	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13544	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13545	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13546	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13547	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13549	0.4984391288171205	0.16062019866087793	species	NA	NA	NA	NA	NA	NA	NA
ASV_13551	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13552	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13553	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13554	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13556	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13557	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13558	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13560	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13561	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13562	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13563	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13564	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13565	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13566	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13567	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13568	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13569	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13570	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13571	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13572	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13573	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13574	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13575	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13576	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13577	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13579	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13580	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13581	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13582	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13583	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13584	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13585	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13586	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13587	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13588	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13589	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13590	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13591	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13593	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13594	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13595	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13596	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13597	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13598	0.145348413771437	0.12496196373980391	species	NA	NA	NA	NA	NA	NA	NA
ASV_13599	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13600	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13601	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13602	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13603	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13604	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13605	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13606	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13607	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
ASV_13608	0.6543695074280415	0.1583179292505031	species	NA	NA	NA	NA	NA	NA	NA
