order	day	time	date_ast	temp	lux	site
316	01/22/21	02:46:12 PM	01/22/21 02:46:12 PM	27.173	5166.7	Tektite
317	01/22/21	02:51:12 PM	01/22/21 02:51:12 PM	27.173	5338.9	Tektite
318	01/22/21	02:56:12 PM	01/22/21 02:56:12 PM	27.173	4994.5	Tektite
319	01/22/21	03:01:12 PM	01/22/21 03:01:12 PM	27.173	5166.7	Tektite
320	01/22/21	03:06:12 PM	01/22/21 03:06:12 PM	27.173	4650	Tektite
321	01/22/21	03:11:12 PM	01/22/21 03:11:12 PM	27.173	4477.8	Tektite
322	01/22/21	03:16:12 PM	01/22/21 03:16:12 PM	27.075	4305.6	Tektite
323	01/22/21	03:21:12 PM	01/22/21 03:21:12 PM	27.075	4133.4	Tektite
324	01/22/21	03:26:12 PM	01/22/21 03:26:12 PM	27.075	3961.1	Tektite
325	01/22/21	03:31:12 PM	01/22/21 03:31:12 PM	27.075	3961.1	Tektite
326	01/22/21	03:36:12 PM	01/22/21 03:36:12 PM	27.075	3788.9	Tektite
327	01/22/21	03:41:12 PM	01/22/21 03:41:12 PM	27.075	3616.7	Tektite
328	01/22/21	03:46:12 PM	01/22/21 03:46:12 PM	27.075	3272.2	Tektite
329	01/22/21	03:51:12 PM	01/22/21 03:51:12 PM	27.075	3100	Tektite
330	01/22/21	03:56:12 PM	01/22/21 03:56:12 PM	27.075	2927.8	Tektite
331	01/22/21	04:01:12 PM	01/22/21 04:01:12 PM	27.075	2755.6	Tektite
332	01/22/21	04:06:12 PM	01/22/21 04:06:12 PM	27.075	2583.4	Tektite
333	01/22/21	04:11:12 PM	01/22/21 04:11:12 PM	27.075	2325	Tektite
334	01/22/21	04:16:12 PM	01/22/21 04:16:12 PM	26.977	2238.9	Tektite
335	01/22/21	04:21:12 PM	01/22/21 04:21:12 PM	26.977	2152.8	Tektite
336	01/22/21	04:26:12 PM	01/22/21 04:26:12 PM	26.977	1980.6	Tektite
337	01/22/21	04:31:12 PM	01/22/21 04:31:12 PM	26.977	1808.3	Tektite
338	01/22/21	04:36:12 PM	01/22/21 04:36:12 PM	26.977	1808.3	Tektite
339	01/22/21	04:41:12 PM	01/22/21 04:41:12 PM	26.977	1463.9	Tektite
340	01/22/21	04:46:12 PM	01/22/21 04:46:12 PM	26.977	1324	Tektite
341	01/22/21	04:51:12 PM	01/22/21 04:51:12 PM	26.977	1291.7	Tektite
342	01/22/21	04:56:12 PM	01/22/21 04:56:12 PM	26.977	1151.7	Tektite
343	01/22/21	05:01:12 PM	01/22/21 05:01:12 PM	26.879	1065.6	Tektite
344	01/22/21	05:06:12 PM	01/22/21 05:06:12 PM	26.879	1044.1	Tektite
345	01/22/21	05:11:12 PM	01/22/21 05:11:12 PM	26.879	979.5	Tektite
346	01/22/21	05:16:12 PM	01/22/21 05:16:12 PM	26.879	893.4	Tektite
347	01/22/21	05:21:12 PM	01/22/21 05:21:12 PM	26.879	850.4	Tektite
348	01/22/21	05:26:12 PM	01/22/21 05:26:12 PM	26.879	742.7	Tektite
349	01/22/21	05:31:12 PM	01/22/21 05:31:12 PM	26.879	678.1	Tektite
350	01/22/21	05:36:12 PM	01/22/21 05:36:12 PM	26.879	559.7	Tektite
351	01/22/21	05:41:12 PM	01/22/21 05:41:12 PM	26.879	505.9	Tektite
352	01/22/21	05:46:12 PM	01/22/21 05:46:12 PM	26.879	398.3	Tektite
353	01/22/21	05:51:12 PM	01/22/21 05:51:12 PM	26.879	312.2	Tektite
354	01/22/21	05:56:12 PM	01/22/21 05:56:12 PM	26.879	215.3	Tektite
355	01/22/21	06:01:12 PM	01/22/21 06:01:12 PM	26.879	129.2	Tektite
356	01/22/21	06:06:12 PM	01/22/21 06:06:12 PM	26.879	64.6	Tektite
357	01/22/21	06:11:12 PM	01/22/21 06:11:12 PM	26.879	32.3	Tektite
358	01/22/21	06:16:12 PM	01/22/21 06:16:12 PM	26.879	0	Tektite
359	01/22/21	06:21:12 PM	01/22/21 06:21:12 PM	26.879	0	Tektite
360	01/22/21	06:26:12 PM	01/22/21 06:26:12 PM	26.879	0	Tektite
361	01/22/21	06:31:12 PM	01/22/21 06:31:12 PM	26.879	0	Tektite
362	01/22/21	06:36:12 PM	01/22/21 06:36:12 PM	26.879	0	Tektite
363	01/22/21	06:41:12 PM	01/22/21 06:41:12 PM	26.879	0	Tektite
364	01/22/21	06:46:12 PM	01/22/21 06:46:12 PM	26.879	0	Tektite
365	01/22/21	06:51:12 PM	01/22/21 06:51:12 PM	26.879	0	Tektite
366	01/22/21	06:56:12 PM	01/22/21 06:56:12 PM	26.879	0	Tektite
367	01/22/21	07:01:12 PM	01/22/21 07:01:12 PM	26.879	0	Tektite
368	01/22/21	07:06:12 PM	01/22/21 07:06:12 PM	26.879	0	Tektite
369	01/22/21	07:11:12 PM	01/22/21 07:11:12 PM	26.879	0	Tektite
370	01/22/21	07:16:12 PM	01/22/21 07:16:12 PM	26.879	0	Tektite
371	01/22/21	07:21:12 PM	01/22/21 07:21:12 PM	26.879	0	Tektite
372	01/22/21	07:26:12 PM	01/22/21 07:26:12 PM	26.879	0	Tektite
373	01/22/21	07:31:12 PM	01/22/21 07:31:12 PM	26.879	0	Tektite
374	01/22/21	07:36:12 PM	01/22/21 07:36:12 PM	26.879	0	Tektite
375	01/22/21	07:41:12 PM	01/22/21 07:41:12 PM	26.879	0	Tektite
376	01/22/21	07:46:12 PM	01/22/21 07:46:12 PM	26.879	0	Tektite
377	01/22/21	07:51:12 PM	01/22/21 07:51:12 PM	26.879	0	Tektite
378	01/22/21	07:56:12 PM	01/22/21 07:56:12 PM	26.879	0	Tektite
379	01/22/21	08:01:12 PM	01/22/21 08:01:12 PM	26.879	0	Tektite
380	01/22/21	08:06:12 PM	01/22/21 08:06:12 PM	26.879	0	Tektite
381	01/22/21	08:11:12 PM	01/22/21 08:11:12 PM	26.879	0	Tektite
382	01/22/21	08:16:12 PM	01/22/21 08:16:12 PM	26.879	0	Tektite
383	01/22/21	08:21:12 PM	01/22/21 08:21:12 PM	26.879	0	Tektite
384	01/22/21	08:26:12 PM	01/22/21 08:26:12 PM	26.879	0	Tektite
385	01/22/21	08:31:12 PM	01/22/21 08:31:12 PM	26.879	0	Tektite
386	01/22/21	08:36:12 PM	01/22/21 08:36:12 PM	26.879	0	Tektite
387	01/22/21	08:41:12 PM	01/22/21 08:41:12 PM	26.879	0	Tektite
388	01/22/21	08:46:12 PM	01/22/21 08:46:12 PM	26.879	0	Tektite
389	01/22/21	08:51:12 PM	01/22/21 08:51:12 PM	26.879	0	Tektite
390	01/22/21	08:56:12 PM	01/22/21 08:56:12 PM	26.879	0	Tektite
391	01/22/21	09:01:12 PM	01/22/21 09:01:12 PM	26.879	0	Tektite
392	01/22/21	09:06:12 PM	01/22/21 09:06:12 PM	26.879	0	Tektite
393	01/22/21	09:11:12 PM	01/22/21 09:11:12 PM	26.879	0	Tektite
394	01/22/21	09:16:12 PM	01/22/21 09:16:12 PM	26.879	0	Tektite
395	01/22/21	09:21:12 PM	01/22/21 09:21:12 PM	26.879	0	Tektite
396	01/22/21	09:26:12 PM	01/22/21 09:26:12 PM	26.879	0	Tektite
397	01/22/21	09:31:12 PM	01/22/21 09:31:12 PM	26.879	0	Tektite
398	01/22/21	09:36:12 PM	01/22/21 09:36:12 PM	26.879	0	Tektite
399	01/22/21	09:41:12 PM	01/22/21 09:41:12 PM	26.879	0	Tektite
400	01/22/21	09:46:12 PM	01/22/21 09:46:12 PM	26.879	0	Tektite
401	01/22/21	09:51:12 PM	01/22/21 09:51:12 PM	26.879	0	Tektite
402	01/22/21	09:56:12 PM	01/22/21 09:56:12 PM	26.879	0	Tektite
403	01/22/21	10:01:12 PM	01/22/21 10:01:12 PM	26.879	0	Tektite
404	01/22/21	10:06:12 PM	01/22/21 10:06:12 PM	26.879	0	Tektite
405	01/22/21	10:11:12 PM	01/22/21 10:11:12 PM	26.879	0	Tektite
406	01/22/21	10:16:12 PM	01/22/21 10:16:12 PM	26.879	0	Tektite
407	01/22/21	10:21:12 PM	01/22/21 10:21:12 PM	26.879	0	Tektite
408	01/22/21	10:26:12 PM	01/22/21 10:26:12 PM	26.879	0	Tektite
409	01/22/21	10:31:12 PM	01/22/21 10:31:12 PM	26.879	0	Tektite
410	01/22/21	10:36:12 PM	01/22/21 10:36:12 PM	26.977	0	Tektite
411	01/22/21	10:41:12 PM	01/22/21 10:41:12 PM	26.879	0	Tektite
412	01/22/21	10:46:12 PM	01/22/21 10:46:12 PM	26.879	0	Tektite
413	01/22/21	10:51:12 PM	01/22/21 10:51:12 PM	26.879	0	Tektite
414	01/22/21	10:56:12 PM	01/22/21 10:56:12 PM	26.977	0	Tektite
415	01/22/21	11:01:12 PM	01/22/21 11:01:12 PM	26.977	0	Tektite
416	01/22/21	11:06:12 PM	01/22/21 11:06:12 PM	26.977	0	Tektite
417	01/22/21	11:11:12 PM	01/22/21 11:11:12 PM	26.977	0	Tektite
418	01/22/21	11:16:12 PM	01/22/21 11:16:12 PM	26.977	0	Tektite
419	01/22/21	11:21:12 PM	01/22/21 11:21:12 PM	26.879	0	Tektite
420	01/22/21	11:26:12 PM	01/22/21 11:26:12 PM	26.977	0	Tektite
421	01/22/21	11:31:12 PM	01/22/21 11:31:12 PM	26.977	0	Tektite
422	01/22/21	11:36:12 PM	01/22/21 11:36:12 PM	26.977	0	Tektite
423	01/22/21	11:41:12 PM	01/22/21 11:41:12 PM	26.879	0	Tektite
424	01/22/21	11:46:12 PM	01/22/21 11:46:12 PM	26.977	0	Tektite
425	01/22/21	11:51:12 PM	01/22/21 11:51:12 PM	26.977	0	Tektite
426	01/22/21	11:56:12 PM	01/22/21 11:56:12 PM	26.977	0	Tektite
427	01/23/21	12:01:12 AM	01/23/21 12:01:12 AM	26.977	0	Tektite
428	01/23/21	12:06:12 AM	01/23/21 12:06:12 AM	26.879	0	Tektite
429	01/23/21	12:11:12 AM	01/23/21 12:11:12 AM	26.879	0	Tektite
430	01/23/21	12:16:12 AM	01/23/21 12:16:12 AM	26.879	0	Tektite
431	01/23/21	12:21:12 AM	01/23/21 12:21:12 AM	26.879	0	Tektite
432	01/23/21	12:26:12 AM	01/23/21 12:26:12 AM	26.879	0	Tektite
433	01/23/21	12:31:12 AM	01/23/21 12:31:12 AM	26.977	0	Tektite
434	01/23/21	12:36:12 AM	01/23/21 12:36:12 AM	26.977	0	Tektite
435	01/23/21	12:41:12 AM	01/23/21 12:41:12 AM	26.879	0	Tektite
436	01/23/21	12:46:12 AM	01/23/21 12:46:12 AM	26.879	0	Tektite
437	01/23/21	12:51:12 AM	01/23/21 12:51:12 AM	26.879	0	Tektite
438	01/23/21	12:56:12 AM	01/23/21 12:56:12 AM	26.879	0	Tektite
439	01/23/21	01:01:12 AM	01/23/21 01:01:12 AM	26.879	0	Tektite
440	01/23/21	01:06:12 AM	01/23/21 01:06:12 AM	26.879	0	Tektite
441	01/23/21	01:11:12 AM	01/23/21 01:11:12 AM	26.879	0	Tektite
442	01/23/21	01:16:12 AM	01/23/21 01:16:12 AM	26.879	0	Tektite
443	01/23/21	01:21:12 AM	01/23/21 01:21:12 AM	26.879	0	Tektite
444	01/23/21	01:26:12 AM	01/23/21 01:26:12 AM	26.879	0	Tektite
445	01/23/21	01:31:12 AM	01/23/21 01:31:12 AM	26.879	0	Tektite
446	01/23/21	01:36:12 AM	01/23/21 01:36:12 AM	26.879	0	Tektite
447	01/23/21	01:41:12 AM	01/23/21 01:41:12 AM	26.879	0	Tektite
448	01/23/21	01:46:12 AM	01/23/21 01:46:12 AM	26.879	0	Tektite
449	01/23/21	01:51:12 AM	01/23/21 01:51:12 AM	26.879	0	Tektite
450	01/23/21	01:56:12 AM	01/23/21 01:56:12 AM	26.879	0	Tektite
451	01/23/21	02:01:12 AM	01/23/21 02:01:12 AM	26.879	0	Tektite
452	01/23/21	02:06:12 AM	01/23/21 02:06:12 AM	26.879	0	Tektite
453	01/23/21	02:11:12 AM	01/23/21 02:11:12 AM	26.879	0	Tektite
454	01/23/21	02:16:12 AM	01/23/21 02:16:12 AM	26.879	0	Tektite
455	01/23/21	02:21:12 AM	01/23/21 02:21:12 AM	26.879	0	Tektite
456	01/23/21	02:26:12 AM	01/23/21 02:26:12 AM	26.879	0	Tektite
457	01/23/21	02:31:12 AM	01/23/21 02:31:12 AM	26.879	0	Tektite
458	01/23/21	02:36:12 AM	01/23/21 02:36:12 AM	26.879	0	Tektite
459	01/23/21	02:41:12 AM	01/23/21 02:41:12 AM	26.879	0	Tektite
460	01/23/21	02:46:12 AM	01/23/21 02:46:12 AM	26.879	0	Tektite
461	01/23/21	02:51:12 AM	01/23/21 02:51:12 AM	26.879	0	Tektite
462	01/23/21	02:56:12 AM	01/23/21 02:56:12 AM	26.879	0	Tektite
463	01/23/21	03:01:12 AM	01/23/21 03:01:12 AM	26.879	0	Tektite
464	01/23/21	03:06:12 AM	01/23/21 03:06:12 AM	26.879	0	Tektite
465	01/23/21	03:11:12 AM	01/23/21 03:11:12 AM	26.879	0	Tektite
466	01/23/21	03:16:12 AM	01/23/21 03:16:12 AM	26.879	0	Tektite
467	01/23/21	03:21:12 AM	01/23/21 03:21:12 AM	26.879	0	Tektite
468	01/23/21	03:26:12 AM	01/23/21 03:26:12 AM	26.879	0	Tektite
469	01/23/21	03:31:12 AM	01/23/21 03:31:12 AM	26.879	0	Tektite
470	01/23/21	03:36:12 AM	01/23/21 03:36:12 AM	26.879	0	Tektite
471	01/23/21	03:41:12 AM	01/23/21 03:41:12 AM	26.879	0	Tektite
472	01/23/21	03:46:12 AM	01/23/21 03:46:12 AM	26.879	0	Tektite
473	01/23/21	03:51:12 AM	01/23/21 03:51:12 AM	26.781	0	Tektite
474	01/23/21	03:56:12 AM	01/23/21 03:56:12 AM	26.781	0	Tektite
475	01/23/21	04:01:12 AM	01/23/21 04:01:12 AM	26.781	0	Tektite
476	01/23/21	04:06:12 AM	01/23/21 04:06:12 AM	26.781	0	Tektite
477	01/23/21	04:11:12 AM	01/23/21 04:11:12 AM	26.781	0	Tektite
478	01/23/21	04:16:12 AM	01/23/21 04:16:12 AM	26.781	0	Tektite
479	01/23/21	04:21:12 AM	01/23/21 04:21:12 AM	26.781	0	Tektite
480	01/23/21	04:26:12 AM	01/23/21 04:26:12 AM	26.781	0	Tektite
481	01/23/21	04:31:12 AM	01/23/21 04:31:12 AM	26.781	0	Tektite
482	01/23/21	04:36:12 AM	01/23/21 04:36:12 AM	26.781	0	Tektite
483	01/23/21	04:41:12 AM	01/23/21 04:41:12 AM	26.781	0	Tektite
484	01/23/21	04:46:12 AM	01/23/21 04:46:12 AM	26.781	0	Tektite
485	01/23/21	04:51:12 AM	01/23/21 04:51:12 AM	26.781	0	Tektite
486	01/23/21	04:56:12 AM	01/23/21 04:56:12 AM	26.781	0	Tektite
487	01/23/21	05:01:12 AM	01/23/21 05:01:12 AM	26.781	0	Tektite
488	01/23/21	05:06:12 AM	01/23/21 05:06:12 AM	26.781	0	Tektite
489	01/23/21	05:11:12 AM	01/23/21 05:11:12 AM	26.781	0	Tektite
490	01/23/21	05:16:12 AM	01/23/21 05:16:12 AM	26.781	0	Tektite
491	01/23/21	05:21:12 AM	01/23/21 05:21:12 AM	26.781	0	Tektite
492	01/23/21	05:26:12 AM	01/23/21 05:26:12 AM	26.781	0	Tektite
493	01/23/21	05:31:12 AM	01/23/21 05:31:12 AM	26.781	0	Tektite
494	01/23/21	05:36:12 AM	01/23/21 05:36:12 AM	26.781	0	Tektite
495	01/23/21	05:41:12 AM	01/23/21 05:41:12 AM	26.781	0	Tektite
496	01/23/21	05:46:12 AM	01/23/21 05:46:12 AM	26.781	0	Tektite
497	01/23/21	05:51:12 AM	01/23/21 05:51:12 AM	26.781	0	Tektite
498	01/23/21	05:56:12 AM	01/23/21 05:56:12 AM	26.781	0	Tektite
499	01/23/21	06:01:12 AM	01/23/21 06:01:12 AM	26.781	0	Tektite
500	01/23/21	06:06:12 AM	01/23/21 06:06:12 AM	26.781	0	Tektite
501	01/23/21	06:11:12 AM	01/23/21 06:11:12 AM	26.781	0	Tektite
502	01/23/21	06:16:12 AM	01/23/21 06:16:12 AM	26.781	0	Tektite
503	01/23/21	06:21:12 AM	01/23/21 06:21:12 AM	26.781	0	Tektite
504	01/23/21	06:26:12 AM	01/23/21 06:26:12 AM	26.781	0	Tektite
505	01/23/21	06:31:12 AM	01/23/21 06:31:12 AM	26.781	0	Tektite
506	01/23/21	06:36:12 AM	01/23/21 06:36:12 AM	26.781	0	Tektite
507	01/23/21	06:41:12 AM	01/23/21 06:41:12 AM	26.781	0	Tektite
508	01/23/21	06:46:12 AM	01/23/21 06:46:12 AM	26.781	10.8	Tektite
509	01/23/21	06:51:12 AM	01/23/21 06:51:12 AM	26.781	32.3	Tektite
510	01/23/21	06:56:12 AM	01/23/21 06:56:12 AM	26.781	75.3	Tektite
511	01/23/21	07:01:12 AM	01/23/21 07:01:12 AM	26.879	129.2	Tektite
512	01/23/21	07:06:12 AM	01/23/21 07:06:12 AM	26.781	193.8	Tektite
513	01/23/21	07:11:12 AM	01/23/21 07:11:12 AM	26.781	247.6	Tektite
514	01/23/21	07:16:12 AM	01/23/21 07:16:12 AM	26.879	301.4	Tektite
515	01/23/21	07:21:12 AM	01/23/21 07:21:12 AM	26.879	355.2	Tektite
516	01/23/21	07:26:12 AM	01/23/21 07:26:12 AM	26.879	398.3	Tektite
517	01/23/21	07:31:12 AM	01/23/21 07:31:12 AM	26.879	452.1	Tektite
518	01/23/21	07:36:12 AM	01/23/21 07:36:12 AM	26.879	473.6	Tektite
519	01/23/21	07:41:12 AM	01/23/21 07:41:12 AM	26.879	495.1	Tektite
520	01/23/21	07:46:12 AM	01/23/21 07:46:12 AM	26.879	764.2	Tektite
521	01/23/21	07:51:12 AM	01/23/21 07:51:12 AM	26.879	602.8	Tektite
522	01/23/21	07:56:12 AM	01/23/21 07:56:12 AM	26.879	914.9	Tektite
523	01/23/21	08:01:12 AM	01/23/21 08:01:12 AM	26.879	936.5	Tektite
524	01/23/21	08:06:12 AM	01/23/21 08:06:12 AM	26.879	861.1	Tektite
525	01/23/21	08:11:12 AM	01/23/21 08:11:12 AM	26.879	882.6	Tektite
526	01/23/21	08:16:12 AM	01/23/21 08:16:12 AM	26.879	1550	Tektite
527	01/23/21	08:21:12 AM	01/23/21 08:21:12 AM	26.977	3444.5	Tektite
528	01/23/21	08:26:12 AM	01/23/21 08:26:12 AM	26.977	3788.9	Tektite
529	01/23/21	08:31:12 AM	01/23/21 08:31:12 AM	26.977	4305.6	Tektite
530	01/23/21	08:36:12 AM	01/23/21 08:36:12 AM	26.977	3788.9	Tektite
531	01/23/21	08:41:12 AM	01/23/21 08:41:12 AM	26.977	3100	Tektite
532	01/23/21	08:46:12 AM	01/23/21 08:46:12 AM	26.977	3444.5	Tektite
533	01/23/21	08:51:12 AM	01/23/21 08:51:12 AM	26.977	3616.7	Tektite
534	01/23/21	08:56:12 AM	01/23/21 08:56:12 AM	26.977	3444.5	Tektite
535	01/23/21	09:01:12 AM	01/23/21 09:01:12 AM	26.977	3616.7	Tektite
536	01/23/21	09:06:12 AM	01/23/21 09:06:12 AM	26.977	3961.1	Tektite
537	01/23/21	09:11:12 AM	01/23/21 09:11:12 AM	26.977	4305.6	Tektite
538	01/23/21	09:16:12 AM	01/23/21 09:16:12 AM	26.977	4477.8	Tektite
539	01/23/21	09:21:12 AM	01/23/21 09:21:12 AM	26.977	4477.8	Tektite
540	01/23/21	09:26:12 AM	01/23/21 09:26:12 AM	27.075	4822.3	Tektite
541	01/23/21	09:31:12 AM	01/23/21 09:31:12 AM	27.075	5166.7	Tektite
542	01/23/21	09:36:12 AM	01/23/21 09:36:12 AM	27.075	4994.5	Tektite
543	01/23/21	09:41:12 AM	01/23/21 09:41:12 AM	27.075	5166.7	Tektite
544	01/23/21	09:46:12 AM	01/23/21 09:46:12 AM	27.075	5511.1	Tektite
545	01/23/21	09:51:12 AM	01/23/21 09:51:12 AM	27.075	6200	Tektite
546	01/23/21	09:56:12 AM	01/23/21 09:56:12 AM	27.075	6200	Tektite
547	01/23/21	10:01:12 AM	01/23/21 10:01:12 AM	26.977	1808.3	Tektite
548	01/23/21	10:06:12 AM	01/23/21 10:06:12 AM	27.075	6544.5	Tektite
549	01/23/21	10:11:12 AM	01/23/21 10:11:12 AM	26.977	1894.5	Tektite
550	01/23/21	10:16:12 AM	01/23/21 10:16:12 AM	27.173	6544.5	Tektite
551	01/23/21	10:21:12 AM	01/23/21 10:21:12 AM	27.173	8266.7	Tektite
552	01/23/21	10:26:12 AM	01/23/21 10:26:12 AM	27.173	8266.7	Tektite
553	01/23/21	10:31:12 AM	01/23/21 10:31:12 AM	27.173	8266.7	Tektite
554	01/23/21	10:36:12 AM	01/23/21 10:36:12 AM	27.272	7577.8	Tektite
555	01/23/21	10:41:12 AM	01/23/21 10:41:12 AM	27.272	8266.7	Tektite
556	01/23/21	10:46:12 AM	01/23/21 10:46:12 AM	27.272	7577.8	Tektite
557	01/23/21	10:51:12 AM	01/23/21 10:51:12 AM	27.272	9300.1	Tektite
558	01/23/21	10:56:12 AM	01/23/21 10:56:12 AM	27.272	5166.7	Tektite
559	01/23/21	11:01:12 AM	01/23/21 11:01:12 AM	27.37	10333.4	Tektite
560	01/23/21	11:06:12 AM	01/23/21 11:06:12 AM	27.37	12400.1	Tektite
561	01/23/21	11:11:12 AM	01/23/21 11:11:12 AM	27.272	9644.5	Tektite
562	01/23/21	11:16:12 AM	01/23/21 11:16:12 AM	27.173	4994.5	Tektite
563	01/23/21	11:21:12 AM	01/23/21 11:21:12 AM	27.173	5166.7	Tektite
564	01/23/21	11:26:12 AM	01/23/21 11:26:12 AM	27.272	6200	Tektite
565	01/23/21	11:31:12 AM	01/23/21 11:31:12 AM	27.173	5166.7	Tektite
566	01/23/21	11:36:12 AM	01/23/21 11:36:12 AM	27.37	11022.3	Tektite
567	01/23/21	11:41:12 AM	01/23/21 11:41:12 AM	27.272	6544.5	Tektite
568	01/23/21	11:46:12 AM	01/23/21 11:46:12 AM	27.468	11711.2	Tektite
569	01/23/21	11:51:12 AM	01/23/21 11:51:12 AM	27.37	6544.5	Tektite
570	01/23/21	11:56:12 AM	01/23/21 11:56:12 AM	27.37	12400.1	Tektite
571	01/23/21	12:01:12 PM	01/23/21 12:01:12 PM	27.37	10677.8	Tektite
572	01/23/21	12:06:12 PM	01/23/21 12:06:12 PM	27.468	10677.8	Tektite
573	01/23/21	12:11:12 PM	01/23/21 12:11:12 PM	27.468	10677.8	Tektite
574	01/23/21	12:16:12 PM	01/23/21 12:16:12 PM	27.37	5338.9	Tektite
575	01/23/21	12:21:12 PM	01/23/21 12:21:12 PM	27.37	6200	Tektite
576	01/23/21	12:26:12 PM	01/23/21 12:26:12 PM	27.075	3788.9	Tektite
577	01/23/21	12:31:12 PM	01/23/21 12:31:12 PM	27.075	4305.6	Tektite
578	01/23/21	12:36:12 PM	01/23/21 12:36:12 PM	27.173	5511.1	Tektite
579	01/23/21	12:41:12 PM	01/23/21 12:41:12 PM	27.173	6200	Tektite
580	01/23/21	12:46:12 PM	01/23/21 12:46:12 PM	27.173	5511.1	Tektite
581	01/23/21	12:51:12 PM	01/23/21 12:51:12 PM	27.173	6544.5	Tektite
582	01/23/21	12:56:12 PM	01/23/21 12:56:12 PM	27.37	8266.7	Tektite
583	01/23/21	01:01:12 PM	01/23/21 01:01:12 PM	27.173	5166.7	Tektite
584	01/23/21	01:06:12 PM	01/23/21 01:06:12 PM	27.37	13777.9	Tektite
585	01/23/21	01:11:12 PM	01/23/21 01:11:12 PM	27.468	9300.1	Tektite
586	01/23/21	01:16:12 PM	01/23/21 01:16:12 PM	27.468	9644.5	Tektite
587	01/23/21	01:21:12 PM	01/23/21 01:21:12 PM	27.37	8611.2	Tektite
588	01/23/21	01:26:12 PM	01/23/21 01:26:12 PM	27.468	8611.2	Tektite
589	01/23/21	01:31:12 PM	01/23/21 01:31:12 PM	27.37	8266.7	Tektite
590	01/23/21	01:36:12 PM	01/23/21 01:36:12 PM	27.37	9644.5	Tektite
591	01/23/21	01:41:12 PM	01/23/21 01:41:12 PM	27.37	8266.7	Tektite
592	01/23/21	01:46:12 PM	01/23/21 01:46:12 PM	27.37	8266.7	Tektite
593	01/23/21	01:51:12 PM	01/23/21 01:51:12 PM	27.37	8266.7	Tektite
594	01/23/21	01:56:12 PM	01/23/21 01:56:12 PM	27.468	9644.5	Tektite
595	01/23/21	02:01:12 PM	01/23/21 02:01:12 PM	27.272	5166.7	Tektite
596	01/23/21	02:06:12 PM	01/23/21 02:06:12 PM	27.37	8611.2	Tektite
597	01/23/21	02:11:12 PM	01/23/21 02:11:12 PM	27.37	7577.8	Tektite
598	01/23/21	02:16:12 PM	01/23/21 02:16:12 PM	27.37	6544.5	Tektite
599	01/23/21	02:21:12 PM	01/23/21 02:21:12 PM	27.37	6200	Tektite
600	01/23/21	02:26:12 PM	01/23/21 02:26:12 PM	27.37	7577.8	Tektite
601	01/23/21	02:31:12 PM	01/23/21 02:31:12 PM	27.37	6544.5	Tektite
602	01/23/21	02:36:12 PM	01/23/21 02:36:12 PM	27.272	6200	Tektite
603	01/23/21	02:41:12 PM	01/23/21 02:41:12 PM	27.272	5511.1	Tektite
604	01/23/21	02:46:12 PM	01/23/21 02:46:12 PM	27.272	5511.1	Tektite
605	01/23/21	02:51:12 PM	01/23/21 02:51:12 PM	27.272	5166.7	Tektite
606	01/23/21	02:56:12 PM	01/23/21 02:56:12 PM	27.272	5166.7	Tektite
607	01/23/21	03:01:12 PM	01/23/21 03:01:12 PM	27.272	5511.1	Tektite
608	01/23/21	03:06:12 PM	01/23/21 03:06:12 PM	27.272	5338.9	Tektite
609	01/23/21	03:11:12 PM	01/23/21 03:11:12 PM	27.272	5338.9	Tektite
610	01/23/21	03:16:12 PM	01/23/21 03:16:12 PM	27.272	4994.5	Tektite
611	01/23/21	03:21:12 PM	01/23/21 03:21:12 PM	27.272	4650	Tektite
612	01/23/21	03:26:12 PM	01/23/21 03:26:12 PM	27.272	4133.4	Tektite
613	01/23/21	03:31:12 PM	01/23/21 03:31:12 PM	27.173	4133.4	Tektite
614	01/23/21	03:36:12 PM	01/23/21 03:36:12 PM	27.173	3444.5	Tektite
615	01/23/21	03:41:12 PM	01/23/21 03:41:12 PM	27.173	3616.7	Tektite
616	01/23/21	03:46:12 PM	01/23/21 03:46:12 PM	27.173	3100	Tektite
617	01/23/21	03:51:12 PM	01/23/21 03:51:12 PM	27.173	3100	Tektite
618	01/23/21	03:56:12 PM	01/23/21 03:56:12 PM	27.173	2755.6	Tektite
619	01/23/21	04:01:12 PM	01/23/21 04:01:12 PM	27.075	2755.6	Tektite
620	01/23/21	04:06:12 PM	01/23/21 04:06:12 PM	27.075	2497.2	Tektite
621	01/23/21	04:11:12 PM	01/23/21 04:11:12 PM	27.075	2325	Tektite
622	01/23/21	04:16:12 PM	01/23/21 04:16:12 PM	27.075	2238.9	Tektite
623	01/23/21	04:21:12 PM	01/23/21 04:21:12 PM	27.075	2066.7	Tektite
624	01/23/21	04:26:12 PM	01/23/21 04:26:12 PM	27.075	1980.6	Tektite
625	01/23/21	04:31:12 PM	01/23/21 04:31:12 PM	27.075	1808.3	Tektite
626	01/23/21	04:36:12 PM	01/23/21 04:36:12 PM	27.075	1636.1	Tektite
627	01/23/21	04:41:12 PM	01/23/21 04:41:12 PM	27.075	1550	Tektite
628	01/23/21	04:46:12 PM	01/23/21 04:46:12 PM	27.075	1377.8	Tektite
629	01/23/21	04:51:12 PM	01/23/21 04:51:12 PM	26.977	1334.7	Tektite
630	01/23/21	04:56:12 PM	01/23/21 04:56:12 PM	26.977	1216.3	Tektite
