taxonomy	simpleName	Source	Target	Type	Weight	estimate_direction
Acidimicrobia; Sva0996 marine group	cysteate	7	405	Undirected	4	0.5
Acidimicrobia; Sva0996 marine group	cysteate	7	406	Undirected	2	0.5
Acidimicrobia; Sva0996 marine group	cysteate	7	407	Undirected	5	0.5
Acidimicrobia; Sva0996 marine group	ciliatine	7	421	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	ciliatine	7	422	Undirected	5	0.5
Acidimicrobia; Sva0996 marine group	ciliatine	7	423	Undirected	3	0.5
Acidimicrobia; Sva0996 marine group	ciliatine	7	424	Undirected	2	0.5
Acidimicrobia; Sva0996 marine group	ciliatine	7	425	Undirected	6	0.5
Acidimicrobia; Sva0996 marine group	GABA	7	430	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	GABA	7	431	Undirected	5	0.5
Acidimicrobia; Sva0996 marine group	GABA	7	432	Undirected	2	0.5
Acidimicrobia; Sva0996 marine group	GABA	7	433	Undirected	3	0.5
Acidimicrobia; Sva0996 marine group	3'AMP	7	437	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	3'AMP	7	438	Undirected	4	0.5
Acidimicrobia; Sva0996 marine group	sn-glycerol 3-phosphate	7	473	Undirected	1	0.5
Acidimicrobia; Sva0996 marine group	sn-glycerol 3-phosphate	7	474	Undirected	4	0.5
Actinobacteria; Candidatus Aquiluna	glycine	8	334	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	glycine	8	335	Undirected	2	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	388	Undirected	1	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	389	Undirected	6	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	390	Undirected	3	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	391	Undirected	4	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	392	Undirected	5	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	393	Undirected	9	0.5
Actinobacteria; Candidatus Aquiluna	pantothenic acid	8	394	Undirected	2	0.5
